cell_id,cycle,efc,temperature,c_rate,dod,protocol,capacity_true,capacity_obs,soh,resistance_true,resistance_obs,seed
baseline_2,403,322.4,25,1.0,80,CC-CV,1.689941,1.683016,0.907269,0.065103,0.064314,42
baseline_2,404,323.2,25,1.0,80,CC-CV,1.689726,1.696396,0.907154,0.065118,0.067829,42
baseline_2,405,324.0,25,1.0,80,CC-CV,1.689512,1.699745,0.90704,0.065132,0.063784,42
baseline_2,406,324.8,25,1.0,80,CC-CV,1.689299,1.695346,0.906925,0.065147,0.064577,42
baseline_2,407,325.6,25,1.0,80,CC-CV,1.689085,1.691721,0.90681,0.065161,0.064864,42
baseline_2,408,326.4,25,1.0,80,CC-CV,1.688872,1.679081,0.906696,0.065176,0.065451,42
baseline_2,409,327.2,25,1.0,80,CC-CV,1.688659,1.677826,0.906582,0.06519,0.064322,42
baseline_2,410,328.0,25,1.0,80,CC-CV,1.688447,1.685858,0.906467,0.065205,0.066223,42
baseline_2,411,328.8,25,1.0,80,CC-CV,1.688235,1.694042,0.906353,0.065219,0.065824,42
baseline_2,412,329.6,25,1.0,80,CC-CV,1.688022,1.682861,0.90624,0.065234,0.064436,42
baseline_2,413,330.4,25,1.0,80,CC-CV,1.687811,1.694016,0.906126,0.065248,0.065428,42
baseline_2,414,331.2,25,1.0,80,CC-CV,1.687599,1.698889,0.906012,0.065262,0.064395,42
baseline_2,415,332.0,25,1.0,80,CC-CV,1.687388,1.707619,0.905899,0.065277,0.066824,42
baseline_2,416,332.8,25,1.0,80,CC-CV,1.687177,1.687837,0.905786,0.065291,0.0661,42
baseline_2,417,333.6,25,1.0,80,CC-CV,1.686966,1.695542,0.905672,0.065305,0.062149,42
baseline_2,418,334.4,25,1.0,80,CC-CV,1.686755,1.692013,0.905559,0.06532,0.064783,42
baseline_2,419,335.2,25,1.0,80,CC-CV,1.686545,1.70133,0.905446,0.065334,0.065056,42
baseline_2,420,336.0,25,1.0,80,CC-CV,1.686335,1.701222,0.905334,0.065348,0.065173,42
baseline_2,421,336.8,25,1.0,80,CC-CV,1.686125,1.66397,0.905221,0.065362,0.065316,42
baseline_2,422,337.6,25,1.0,80,CC-CV,1.685916,1.711635,0.905109,0.065377,0.064787,42
baseline_2,423,338.4,25,1.0,80,CC-CV,1.685706,1.677919,0.904996,0.065391,0.065663,42
baseline_2,424,339.2,25,1.0,80,CC-CV,1.685497,1.650817,0.904884,0.065405,0.066112,42
baseline_2,425,340.0,25,1.0,80,CC-CV,1.685289,1.68527,0.904772,0.065419,0.06603,42
baseline_2,426,340.8,25,1.0,80,CC-CV,1.68508,1.670207,0.90466,0.065433,0.064763,42
baseline_2,427,341.6,25,1.0,80,CC-CV,1.684872,1.664601,0.904548,0.065447,0.065027,42
baseline_2,428,342.4,25,1.0,80,CC-CV,1.684664,1.672192,0.904436,0.065462,0.066887,42
baseline_2,429,343.2,25,1.0,80,CC-CV,1.684456,1.702487,0.904325,0.065476,0.06585,42
baseline_2,430,344.0,25,1.0,80,CC-CV,1.684248,1.691108,0.904213,0.06549,0.064596,42
baseline_2,431,344.8,25,1.0,80,CC-CV,1.684041,1.684512,0.904102,0.065504,0.065939,42
baseline_2,432,345.6,25,1.0,80,CC-CV,1.683834,1.6869,0.903991,0.065518,0.065929,42
baseline_2,433,346.4,25,1.0,80,CC-CV,1.683627,1.694272,0.90388,0.065532,0.065573,42
baseline_2,434,347.2,25,1.0,80,CC-CV,1.68342,1.67631,0.903769,0.065546,0.064779,42
baseline_2,435,348.0,25,1.0,80,CC-CV,1.683214,1.678606,0.903658,0.06556,0.06779,42
baseline_2,436,348.8,25,1.0,80,CC-CV,1.683008,1.685363,0.903547,0.065574,0.065673,42
baseline_2,437,349.6,25,1.0,80,CC-CV,1.682802,1.690674,0.903437,0.065588,0.066003,42
baseline_2,438,350.4,25,1.0,80,CC-CV,1.682596,1.702557,0.903326,0.065602,0.065146,42
baseline_2,439,351.2,25,1.0,80,CC-CV,1.682391,1.700685,0.903216,0.065616,0.064551,42
baseline_2,440,352.0,25,1.0,80,CC-CV,1.682185,1.662602,0.903106,0.06563,0.066758,42
baseline_2,441,352.8,25,1.0,80,CC-CV,1.68198,1.681739,0.902996,0.065644,0.064829,42
baseline_2,442,353.6,25,1.0,80,CC-CV,1.681776,1.692327,0.902886,0.065658,0.065635,42
baseline_2,443,354.4,25,1.0,80,CC-CV,1.681571,1.682908,0.902776,0.065671,0.06585,42
baseline_2,444,355.2,25,1.0,80,CC-CV,1.681367,1.677162,0.902667,0.065685,0.063772,42
baseline_2,445,356.0,25,1.0,80,CC-CV,1.681163,1.704396,0.902557,0.065699,0.064992,42
baseline_2,446,356.8,25,1.0,80,CC-CV,1.680959,1.68906,0.902448,0.065713,0.068352,42
baseline_2,447,357.6,25,1.0,80,CC-CV,1.680755,1.691124,0.902338,0.065727,0.064506,42
baseline_2,448,358.4,25,1.0,80,CC-CV,1.680552,1.687251,0.902229,0.065741,0.065584,42
baseline_2,449,359.2,25,1.0,80,CC-CV,1.680349,1.695728,0.90212,0.065754,0.065143,42
baseline_2,450,360.0,25,1.0,80,CC-CV,1.680146,1.679057,0.902011,0.065768,0.066702,42
baseline_2,451,360.8,25,1.0,80,CC-CV,1.679943,1.686583,0.901902,0.065782,0.066495,42
baseline_2,452,361.6,25,1.0,80,CC-CV,1.679741,1.686212,0.901794,0.065796,0.065785,42
baseline_2,453,362.4,25,1.0,80,CC-CV,1.679539,1.684619,0.901685,0.065809,0.065027,42
baseline_2,454,363.2,25,1.0,80,CC-CV,1.679337,1.681663,0.901577,0.065823,0.064395,42
baseline_2,455,364.0,25,1.0,80,CC-CV,1.679135,1.687596,0.901468,0.065837,0.065086,42
baseline_2,456,364.8,25,1.0,80,CC-CV,1.678933,1.690653,0.90136,0.06585,0.066268,42
baseline_2,457,365.6,25,1.0,80,CC-CV,1.678732,1.652504,0.901252,0.065864,0.066392,42
baseline_2,458,366.4,25,1.0,80,CC-CV,1.678531,1.664291,0.901144,0.065878,0.066094,42
baseline_2,459,367.2,25,1.0,80,CC-CV,1.67833,1.678491,0.901036,0.065891,0.065577,42
baseline_2,460,368.0,25,1.0,80,CC-CV,1.678129,1.695496,0.900928,0.065905,0.065136,42
baseline_2,461,368.8,25,1.0,80,CC-CV,1.677929,1.667962,0.900821,0.065919,0.067154,42
baseline_2,462,369.6,25,1.0,80,CC-CV,1.677728,1.695909,0.900713,0.065932,0.066694,42
baseline_2,463,370.4,25,1.0,80,CC-CV,1.677528,1.673626,0.900606,0.065946,0.064075,42
baseline_2,464,371.2,25,1.0,80,CC-CV,1.677329,1.695536,0.900498,0.065959,0.066362,42
baseline_2,465,372.0,25,1.0,80,CC-CV,1.677129,1.682026,0.900391,0.065973,0.064273,42
baseline_2,466,372.8,25,1.0,80,CC-CV,1.67693,1.702077,0.900284,0.065986,0.064948,42
baseline_2,467,373.6,25,1.0,80,CC-CV,1.67673,1.676025,0.900177,0.066,0.066592,42
baseline_2,468,374.4,25,1.0,80,CC-CV,1.676531,1.668404,0.90007,0.066013,0.067681,42
baseline_2,469,375.2,25,1.0,80,CC-CV,1.676333,1.65761,0.899964,0.066027,0.065227,42
baseline_2,470,376.0,25,1.0,80,CC-CV,1.676134,1.670024,0.899857,0.06604,0.067104,42
baseline_2,471,376.8,25,1.0,80,CC-CV,1.675936,1.67893,0.899751,0.066054,0.066573,42
baseline_2,472,377.6,25,1.0,80,CC-CV,1.675738,1.674409,0.899644,0.066067,0.066019,42
baseline_2,473,378.4,25,1.0,80,CC-CV,1.67554,1.664984,0.899538,0.066081,0.066302,42
baseline_2,474,379.2,25,1.0,80,CC-CV,1.675342,1.66616,0.899432,0.066094,0.065223,42
baseline_2,475,380.0,25,1.0,80,CC-CV,1.675145,1.678194,0.899326,0.066108,0.067581,42
baseline_2,476,380.8,25,1.0,80,CC-CV,1.674947,1.686447,0.89922,0.066121,0.067008,42
baseline_2,477,381.6,25,1.0,80,CC-CV,1.67475,1.662728,0.899114,0.066134,0.067622,42
baseline_2,478,382.4,25,1.0,80,CC-CV,1.674553,1.671446,0.899009,0.066148,0.06577,42
baseline_2,479,383.2,25,1.0,80,CC-CV,1.674357,1.693209,0.898903,0.066161,0.065973,42
baseline_2,480,384.0,25,1.0,80,CC-CV,1.67416,1.668866,0.898797,0.066174,0.065618,42
baseline_2,481,384.8,25,1.0,80,CC-CV,1.673964,1.679243,0.898692,0.066188,0.067932,42
baseline_2,482,385.6,25,1.0,80,CC-CV,1.673768,1.669786,0.898587,0.066201,0.066998,42
baseline_2,483,386.4,25,1.0,80,CC-CV,1.673572,1.639153,0.898482,0.066214,0.064828,42
baseline_2,484,387.2,25,1.0,80,CC-CV,1.673376,1.661884,0.898377,0.066228,0.066973,42
baseline_2,485,388.0,25,1.0,80,CC-CV,1.673181,1.65591,0.898272,0.066241,0.065969,42
baseline_2,486,388.8,25,1.0,80,CC-CV,1.672986,1.683751,0.898167,0.066254,0.067474,42
baseline_2,487,389.6,25,1.0,80,CC-CV,1.672791,1.656063,0.898062,0.066267,0.066131,42
baseline_2,488,390.4,25,1.0,80,CC-CV,1.672596,1.662851,0.897958,0.066281,0.066683,42
baseline_2,489,391.2,25,1.0,80,CC-CV,1.672401,1.702028,0.897853,0.066294,0.064965,42
baseline_2,490,392.0,25,1.0,80,CC-CV,1.672207,1.681212,0.897749,0.066307,0.066031,42
baseline_2,491,392.8,25,1.0,80,CC-CV,1.672012,1.679856,0.897644,0.06632,0.066787,42
baseline_2,492,393.6,25,1.0,80,CC-CV,1.671818,1.675538,0.89754,0.066333,0.067138,42
baseline_2,493,394.4,25,1.0,80,CC-CV,1.671625,1.683756,0.897436,0.066347,0.065547,42
baseline_2,494,395.2,25,1.0,80,CC-CV,1.671431,1.671001,0.897332,0.06636,0.064771,42
baseline_2,495,396.0,25,1.0,80,CC-CV,1.671237,1.664846,0.897228,0.066373,0.066106,42
baseline_2,496,396.8,25,1.0,80,CC-CV,1.671044,1.686484,0.897125,0.066386,0.066366,42
baseline_2,497,397.6,25,1.0,80,CC-CV,1.670851,1.665283,0.897021,0.066399,0.068714,42
baseline_2,498,398.4,25,1.0,80,CC-CV,1.670658,1.655006,0.896917,0.066412,0.066853,42
baseline_2,499,399.2,25,1.0,80,CC-CV,1.670466,1.665237,0.896814,0.066425,0.066366,42
baseline_2,500,400.0,25,1.0,80,CC-CV,1.670273,1.659833,0.896711,0.066438,0.066769,42
baseline_2,501,400.8,25,1.0,80,CC-CV,1.670081,1.660527,0.896607,0.066451,0.066585,42
baseline_2,502,401.6,25,1.0,80,CC-CV,1.669889,1.674043,0.896504,0.066464,0.066177,42
baseline_2,503,402.4,25,1.0,80,CC-CV,1.669697,1.677491,0.896401,0.066477,0.065911,42
baseline_2,504,403.2,25,1.0,80,CC-CV,1.669505,1.694913,0.896298,0.06649,0.067976,42
baseline_2,505,404.0,25,1.0,80,CC-CV,1.669313,1.67654,0.896195,0.066503,0.067036,42
baseline_2,506,404.8,25,1.0,80,CC-CV,1.669122,1.646844,0.896093,0.066516,0.065628,42
baseline_2,507,405.6,25,1.0,80,CC-CV,1.668931,1.670034,0.89599,0.066529,0.066842,42
baseline_2,508,406.4,25,1.0,80,CC-CV,1.66874,1.664251,0.895888,0.066542,0.0671,42
baseline_2,509,407.2,25,1.0,80,CC-CV,1.668549,1.675639,0.895785,0.066555,0.065559,42
baseline_2,510,408.0,25,1.0,80,CC-CV,1.668359,1.677671,0.895683,0.066568,0.064922,42
baseline_2,511,408.8,25,1.0,80,CC-CV,1.668168,1.655628,0.895581,0.066581,0.066437,42
baseline_2,512,409.6,25,1.0,80,CC-CV,1.667978,1.650482,0.895478,0.066594,0.068458,42
baseline_2,513,410.4,25,1.0,80,CC-CV,1.667788,1.68233,0.895376,0.066607,0.065498,42
baseline_2,514,411.2,25,1.0,80,CC-CV,1.667598,1.682149,0.895275,0.06662,0.065783,42
baseline_2,515,412.0,25,1.0,80,CC-CV,1.667408,1.669531,0.895173,0.066633,0.066319,42
baseline_2,516,412.8,25,1.0,80,CC-CV,1.667219,1.680379,0.895071,0.066646,0.067003,42
baseline_2,517,413.6,25,1.0,80,CC-CV,1.66703,1.694672,0.894969,0.066658,0.067738,42
baseline_2,518,414.4,25,1.0,80,CC-CV,1.666841,1.660601,0.894868,0.066671,0.066547,42
baseline_2,519,415.2,25,1.0,80,CC-CV,1.666652,1.672987,0.894766,0.066684,0.065339,42
baseline_2,520,416.0,25,1.0,80,CC-CV,1.666463,1.66869,0.894665,0.066697,0.067353,42
baseline_2,521,416.8,25,1.0,80,CC-CV,1.666274,1.657656,0.894564,0.06671,0.067939,42
baseline_2,522,417.6,25,1.0,80,CC-CV,1.666086,1.663761,0.894463,0.066722,0.065727,42
baseline_2,523,418.4,25,1.0,80,CC-CV,1.665898,1.645399,0.894362,0.066735,0.065827,42
baseline_2,524,419.2,25,1.0,80,CC-CV,1.66571,1.679539,0.894261,0.066748,0.066949,42
baseline_2,525,420.0,25,1.0,80,CC-CV,1.665522,1.657125,0.89416,0.066761,0.065556,42
baseline_2,526,420.8,25,1.0,80,CC-CV,1.665334,1.659785,0.894059,0.066773,0.067572,42
baseline_2,527,421.6,25,1.0,80,CC-CV,1.665147,1.666688,0.893958,0.066786,0.065253,42
baseline_2,528,422.4,25,1.0,80,CC-CV,1.664959,1.660484,0.893858,0.066799,0.067862,42
baseline_2,529,423.2,25,1.0,80,CC-CV,1.664772,1.652389,0.893757,0.066812,0.065565,42
baseline_2,530,424.0,25,1.0,80,CC-CV,1.664585,1.657952,0.893657,0.066824,0.066998,42
baseline_2,531,424.8,25,1.0,80,CC-CV,1.664399,1.649289,0.893557,0.066837,0.06682,42
baseline_2,532,425.6,25,1.0,80,CC-CV,1.664212,1.672257,0.893457,0.06685,0.065008,42
baseline_2,533,426.4,25,1.0,80,CC-CV,1.664025,1.658973,0.893356,0.066862,0.065574,42
baseline_2,534,427.2,25,1.0,80,CC-CV,1.663839,1.672928,0.893256,0.066875,0.066169,42
baseline_2,535,428.0,25,1.0,80,CC-CV,1.663653,1.674784,0.893157,0.066888,0.066414,42
baseline_2,536,428.8,25,1.0,80,CC-CV,1.663467,1.674455,0.893057,0.0669,0.067323,42
baseline_2,537,429.6,25,1.0,80,CC-CV,1.663282,1.673598,0.892957,0.066913,0.066552,42
baseline_2,538,430.4,25,1.0,80,CC-CV,1.663096,1.6787,0.892857,0.066925,0.066173,42
baseline_2,539,431.2,25,1.0,80,CC-CV,1.662911,1.684945,0.892758,0.066938,0.066228,42
baseline_2,540,432.0,25,1.0,80,CC-CV,1.662725,1.660379,0.892658,0.066951,0.068821,42
baseline_2,541,432.8,25,1.0,80,CC-CV,1.66254,1.653488,0.892559,0.066963,0.067402,42
baseline_2,542,433.6,25,1.0,80,CC-CV,1.662355,1.650914,0.89246,0.066976,0.067997,42
baseline_2,543,434.4,25,1.0,80,CC-CV,1.662171,1.658735,0.892361,0.066988,0.066557,42
baseline_2,544,435.2,25,1.0,80,CC-CV,1.661986,1.666767,0.892262,0.067001,0.067724,42
baseline_2,545,436.0,25,1.0,80,CC-CV,1.661802,1.647496,0.892163,0.067013,0.067016,42
baseline_2,546,436.8,25,1.0,80,CC-CV,1.661618,1.658821,0.892064,0.067026,0.068313,42
baseline_2,547,437.6,25,1.0,80,CC-CV,1.661434,1.644085,0.891965,0.067038,0.067315,42
baseline_2,548,438.4,25,1.0,80,CC-CV,1.66125,1.6472,0.891866,0.067051,0.066341,42
baseline_2,549,439.2,25,1.0,80,CC-CV,1.661066,1.666326,0.891768,0.067063,0.067856,42
baseline_2,550,440.0,25,1.0,80,CC-CV,1.660883,1.639736,0.891669,0.067076,0.06773,42
baseline_2,551,440.8,25,1.0,80,CC-CV,1.660699,1.648229,0.891571,0.067088,0.067299,42
baseline_2,552,441.6,25,1.0,80,CC-CV,1.660516,1.655955,0.891472,0.0671,0.065991,42
baseline_2,553,442.4,25,1.0,80,CC-CV,1.660333,1.654216,0.891374,0.067113,0.066795,42
baseline_2,554,443.2,25,1.0,80,CC-CV,1.66015,1.642587,0.891276,0.067125,0.066992,42
baseline_2,555,444.0,25,1.0,80,CC-CV,1.659967,1.665225,0.891178,0.067138,0.06784,42
baseline_2,556,444.8,25,1.0,80,CC-CV,1.659785,1.670775,0.89108,0.06715,0.067505,42
baseline_2,557,445.6,25,1.0,80,CC-CV,1.659603,1.677841,0.890982,0.067162,0.066457,42
baseline_2,558,446.4,25,1.0,80,CC-CV,1.65942,1.654969,0.890884,0.067175,0.066505,42
baseline_2,559,447.2,25,1.0,80,CC-CV,1.659238,1.640571,0.890786,0.067187,0.067924,42
baseline_2,560,448.0,25,1.0,80,CC-CV,1.659056,1.649093,0.890689,0.0672,0.068526,42
baseline_2,561,448.8,25,1.0,80,CC-CV,1.658875,1.671924,0.890591,0.067212,0.067382,42
baseline_2,562,449.6,25,1.0,80,CC-CV,1.658693,1.678396,0.890494,0.067224,0.067559,42
baseline_2,563,450.4,25,1.0,80,CC-CV,1.658512,1.650112,0.890396,0.067236,0.067738,42
baseline_2,564,451.2,25,1.0,80,CC-CV,1.658331,1.65109,0.890299,0.067249,0.066384,42
baseline_2,565,452.0,25,1.0,80,CC-CV,1.658149,1.653591,0.890202,0.067261,0.068453,42
baseline_2,566,452.8,25,1.0,80,CC-CV,1.657969,1.645644,0.890105,0.067273,0.06787,42
baseline_2,567,453.6,25,1.0,80,CC-CV,1.657788,1.663647,0.890008,0.067286,0.067614,42
baseline_2,568,454.4,25,1.0,80,CC-CV,1.657607,1.658984,0.889911,0.067298,0.066628,42
baseline_2,569,455.2,25,1.0,80,CC-CV,1.657427,1.651999,0.889814,0.06731,0.06493,42
baseline_2,570,456.0,25,1.0,80,CC-CV,1.657246,1.65972,0.889717,0.067322,0.066604,42
baseline_2,571,456.8,25,1.0,80,CC-CV,1.657066,1.655818,0.88962,0.067335,0.068093,42
baseline_2,572,457.6,25,1.0,80,CC-CV,1.656886,1.652452,0.889524,0.067347,0.06724,42
baseline_2,573,458.4,25,1.0,80,CC-CV,1.656707,1.652426,0.889427,0.067359,0.067257,42
baseline_2,574,459.2,25,1.0,80,CC-CV,1.656527,1.650721,0.889331,0.067371,0.068589,42
baseline_2,575,460.0,25,1.0,80,CC-CV,1.656347,1.643272,0.889234,0.067383,0.066998,42
baseline_2,576,460.8,25,1.0,80,CC-CV,1.656168,1.66297,0.889138,0.067396,0.068067,42
baseline_2,577,461.6,25,1.0,80,CC-CV,1.655989,1.672603,0.889042,0.067408,0.068775,42
baseline_2,578,462.4,25,1.0,80,CC-CV,1.65581,1.651783,0.888946,0.06742,0.067509,42
baseline_2,579,463.2,25,1.0,80,CC-CV,1.655631,1.658184,0.88885,0.067432,0.067122,42
baseline_2,580,464.0,25,1.0,80,CC-CV,1.655452,1.649905,0.888754,0.067444,0.067986,42
baseline_2,581,464.8,25,1.0,80,CC-CV,1.655274,1.664395,0.888658,0.067456,0.066412,42
baseline_2,582,465.6,25,1.0,80,CC-CV,1.655095,1.655288,0.888562,0.067468,0.069074,42
baseline_2,583,466.4,25,1.0,80,CC-CV,1.654917,1.648908,0.888467,0.06748,0.066997,42
baseline_2,584,467.2,25,1.0,80,CC-CV,1.654739,1.640837,0.888371,0.067493,0.06883,42
baseline_2,585,468.0,25,1.0,80,CC-CV,1.654561,1.650027,0.888275,0.067505,0.06771,42
baseline_2,586,468.8,25,1.0,80,CC-CV,1.654383,1.628514,0.88818,0.067517,0.069409,42
baseline_2,587,469.6,25,1.0,80,CC-CV,1.654206,1.688504,0.888085,0.067529,0.068353,42
baseline_2,588,470.4,25,1.0,80,CC-CV,1.654028,1.667178,0.887989,0.067541,0.067302,42
baseline_2,589,471.2,25,1.0,80,CC-CV,1.653851,1.666408,0.887894,0.067553,0.069057,42
baseline_2,590,472.0,25,1.0,80,CC-CV,1.653674,1.652079,0.887799,0.067565,0.066823,42
baseline_2,591,472.8,25,1.0,80,CC-CV,1.653497,1.657086,0.887704,0.067577,0.067821,42
baseline_2,592,473.6,25,1.0,80,CC-CV,1.65332,1.664723,0.887609,0.067589,0.068059,42
baseline_2,593,474.4,25,1.0,80,CC-CV,1.653143,1.663929,0.887514,0.067601,0.06705,42
baseline_2,594,475.2,25,1.0,80,CC-CV,1.652966,1.652113,0.887419,0.067613,0.067991,42
baseline_2,595,476.0,25,1.0,80,CC-CV,1.65279,1.636819,0.887325,0.067625,0.065617,42
baseline_2,596,476.8,25,1.0,80,CC-CV,1.652614,1.636173,0.88723,0.067637,0.068433,42
baseline_2,597,477.6,25,1.0,80,CC-CV,1.652438,1.646401,0.887135,0.067649,0.068483,42
baseline_2,598,478.4,25,1.0,80,CC-CV,1.652262,1.646669,0.887041,0.067661,0.066343,42
baseline_2,599,479.2,25,1.0,80,CC-CV,1.652086,1.623492,0.886946,0.067673,0.067635,42
baseline_2,600,480.0,25,1.0,80,CC-CV,1.65191,1.650292,0.886852,0.067685,0.067436,42
baseline_2,601,480.8,25,1.0,80,CC-CV,1.651734,1.660667,0.886758,0.067696,0.068377,42
baseline_2,602,481.6,25,1.0,80,CC-CV,1.651559,1.638946,0.886664,0.067708,0.069019,42
baseline_2,603,482.4,25,1.0,80,CC-CV,1.651384,1.661134,0.88657,0.06772,0.067636,42
baseline_2,604,483.2,25,1.0,80,CC-CV,1.651209,1.626503,0.886476,0.067732,0.066928,42
baseline_2,605,484.0,25,1.0,80,CC-CV,1.651034,1.666774,0.886382,0.067744,0.065814,42
baseline_2,606,484.8,25,1.0,80,CC-CV,1.650859,1.650395,0.886288,0.067756,0.069501,42
baseline_2,607,485.6,25,1.0,80,CC-CV,1.650684,1.655284,0.886194,0.067768,0.06793,42
baseline_2,608,486.4,25,1.0,80,CC-CV,1.65051,1.644285,0.8861,0.06778,0.067259,42
baseline_2,609,487.2,25,1.0,80,CC-CV,1.650335,1.641134,0.886007,0.067791,0.067792,42
baseline_2,610,488.0,25,1.0,80,CC-CV,1.650161,1.624379,0.885913,0.067803,0.06649,42
baseline_2,611,488.8,25,1.0,80,CC-CV,1.649987,1.653829,0.88582,0.067815,0.068545,42
baseline_2,612,489.6,25,1.0,80,CC-CV,1.649813,1.634287,0.885726,0.067827,0.067354,42
baseline_2,613,490.4,25,1.0,80,CC-CV,1.649639,1.637863,0.885633,0.067839,0.067951,42
baseline_2,614,491.2,25,1.0,80,CC-CV,1.649465,1.664414,0.88554,0.06785,0.066718,42
baseline_2,615,492.0,25,1.0,80,CC-CV,1.649292,1.651396,0.885446,0.067862,0.067747,42
baseline_2,616,492.8,25,1.0,80,CC-CV,1.649118,1.660236,0.885353,0.067874,0.066694,42
baseline_2,617,493.6,25,1.0,80,CC-CV,1.648945,1.643576,0.88526,0.067886,0.067772,42
baseline_2,618,494.4,25,1.0,80,CC-CV,1.648772,1.657851,0.885167,0.067898,0.069191,42
baseline_2,619,495.2,25,1.0,80,CC-CV,1.648599,1.65661,0.885075,0.067909,0.068639,42
baseline_2,620,496.0,25,1.0,80,CC-CV,1.648426,1.646336,0.884982,0.067921,0.069772,42
baseline_2,621,496.8,25,1.0,80,CC-CV,1.648253,1.663674,0.884889,0.067933,0.067765,42
baseline_2,622,497.6,25,1.0,80,CC-CV,1.648081,1.646442,0.884796,0.067944,0.068157,42
baseline_2,623,498.4,25,1.0,80,CC-CV,1.647908,1.661377,0.884704,0.067956,0.069185,42
baseline_2,624,499.2,25,1.0,80,CC-CV,1.647736,1.649172,0.884611,0.067968,0.068573,42
baseline_2,625,500.0,25,1.0,80,CC-CV,1.647564,1.63249,0.884519,0.06798,0.067599,42
baseline_2,626,500.8,25,1.0,80,CC-CV,1.647392,1.630572,0.884427,0.067991,0.069107,42
baseline_2,627,501.6,25,1.0,80,CC-CV,1.64722,1.63889,0.884334,0.068003,0.069417,42
baseline_2,628,502.4,25,1.0,80,CC-CV,1.647048,1.64333,0.884242,0.068015,0.067257,42
baseline_2,629,503.2,25,1.0,80,CC-CV,1.646877,1.643597,0.88415,0.068026,0.067672,42
baseline_2,630,504.0,25,1.0,80,CC-CV,1.646705,1.632748,0.884058,0.068038,0.067694,42
baseline_2,631,504.8,25,1.0,80,CC-CV,1.646534,1.643658,0.883966,0.068049,0.066528,42
baseline_2,632,505.6,25,1.0,80,CC-CV,1.646363,1.618793,0.883874,0.068061,0.069147,42
baseline_2,633,506.4,25,1.0,80,CC-CV,1.646192,1.648588,0.883782,0.068073,0.069521,42
baseline_2,634,507.2,25,1.0,80,CC-CV,1.646021,1.661259,0.88369,0.068084,0.067944,42
baseline_2,635,508.0,25,1.0,80,CC-CV,1.64585,1.638634,0.883599,0.068096,0.068654,42
baseline_2,636,508.8,25,1.0,80,CC-CV,1.645679,1.649847,0.883507,0.068107,0.067928,42
baseline_2,637,509.6,25,1.0,80,CC-CV,1.645509,1.663208,0.883416,0.068119,0.06926,42
baseline_2,638,510.4,25,1.0,80,CC-CV,1.645338,1.657806,0.883324,0.068131,0.067357,42
baseline_2,639,511.2,25,1.0,80,CC-CV,1.645168,1.655249,0.883233,0.068142,0.068309,42
baseline_2,640,512.0,25,1.0,80,CC-CV,1.644998,1.654793,0.883141,0.068154,0.067149,42
baseline_2,641,512.8,25,1.0,80,CC-CV,1.644828,1.640942,0.88305,0.068165,0.068401,42
baseline_2,642,513.6,25,1.0,80,CC-CV,1.644658,1.646522,0.882959,0.068177,0.068143,42
baseline_2,643,514.4,25,1.0,80,CC-CV,1.644489,1.628111,0.882868,0.068188,0.068449,42
baseline_2,644,515.2,25,1.0,80,CC-CV,1.644319,1.64112,0.882777,0.0682,0.068829,42
baseline_2,645,516.0,25,1.0,80,CC-CV,1.64415,1.635668,0.882686,0.068211,0.069426,42
baseline_2,646,516.8,25,1.0,80,CC-CV,1.64398,1.646676,0.882595,0.068223,0.069463,42
baseline_2,647,517.6,25,1.0,80,CC-CV,1.643811,1.635875,0.882504,0.068234,0.067452,42
baseline_2,648,518.4,25,1.0,80,CC-CV,1.643642,1.630541,0.882413,0.068246,0.067833,42
baseline_2,649,519.2,25,1.0,80,CC-CV,1.643473,1.644882,0.882323,0.068257,0.066898,42
baseline_2,650,520.0,25,1.0,80,CC-CV,1.643304,1.64314,0.882232,0.068269,0.067904,42
baseline_2,651,520.8,25,1.0,80,CC-CV,1.643136,1.625632,0.882141,0.06828,0.068705,42
baseline_2,652,521.6,25,1.0,80,CC-CV,1.642967,1.619071,0.882051,0.068292,0.06977,42
baseline_2,653,522.4,25,1.0,80,CC-CV,1.642799,1.648908,0.88196,0.068303,0.067769,42
baseline_2,654,523.2,25,1.0,80,CC-CV,1.64263,1.654213,0.88187,0.068314,0.068956,42
baseline_2,655,524.0,25,1.0,80,CC-CV,1.642462,1.647312,0.88178,0.068326,0.067931,42
baseline_2,656,524.8,25,1.0,80,CC-CV,1.642294,1.631813,0.88169,0.068337,0.068828,42
baseline_2,657,525.6,25,1.0,80,CC-CV,1.642126,1.639749,0.881599,0.068349,0.06794,42
baseline_2,658,526.4,25,1.0,80,CC-CV,1.641958,1.631423,0.881509,0.06836,0.068799,42
baseline_2,659,527.2,25,1.0,80,CC-CV,1.641791,1.629554,0.881419,0.068371,0.068655,42
baseline_2,660,528.0,25,1.0,80,CC-CV,1.641623,1.66694,0.881329,0.068383,0.067782,42
baseline_2,661,528.8,25,1.0,80,CC-CV,1.641456,1.623794,0.88124,0.068394,0.067417,42
baseline_2,662,529.6,25,1.0,80,CC-CV,1.641289,1.646501,0.88115,0.068405,0.068956,42
baseline_2,663,530.4,25,1.0,80,CC-CV,1.641121,1.63302,0.88106,0.068417,0.069752,42
baseline_2,664,531.2,25,1.0,80,CC-CV,1.640954,1.657525,0.88097,0.068428,0.067178,42
baseline_2,665,532.0,25,1.0,80,CC-CV,1.640788,1.622147,0.880881,0.068439,0.068096,42
